Latitude,Longitude,LeadLevel,Time,SalesPrice,LoanAmount,CensusBlockLeadMean,InServiceLine,DistToBoundary,ExpectedLead_025km,ExpectedLead_400km
43.020043,-83.65676,0.00378256,6148,0,0,0.041153846,1,5806.886577,0.002,0.005155844
43.051983,-83.636869,0.005680848,6244,0,0,5.88E-05,0,354.1549577,0.000428571,0.005144695
43.019186,-83.667273,0.00513928,6181,63600,63600,0.006545455,1,8270.348536,0.004625,0.005125806
43.033648,-83.712799,0.006161209,6201,0,0,0.031473684,1,5606.699673,0.003,0.005119675
43.055249,-83.607844,0.013499711,6349,98365,98365,0,0,3423.056079,0,0.005111509
43.017836,-83.657762,0.004622458,6138,20540,20540,0.006869565,1,6091.26032,0.000714286,0.005107955
43.044995,-83.706878,0.006020462,6201,0,0,0.010384615,1,7061.56147,0.004,0.005104019
43.049127,-83.72475,0.010891494,6131,3000,3000,0.009,1,2311.084608,0,0.005103175
43.056066,-83.609643,0.013937429,6517,0,0,0,0,2959.905595,0,0.00510122
43.033495,-83.704064,0.005886647,6201,0,0,0.0042,1,7620.991013,0.00775,0.005097978
43.021685,-83.660576,0.004680798,6141,0,0,0.001740741,1,6823.117896,0.004111111,0.005093995
43.072625,-83.72189,0.011921515,6236,5000,5000,0.00625,1,1236.303486,0.000705882,0.00508985
43.021125,-83.681241,0.006314558,6209,0,0,0.002079545,1,11688.19759,0.0065,0.005084918
43.05592,-83.608057,0.013873743,6580,88900,88900,0,0,3378.326796,0,0.005077067
43.063278,-83.715862,0.009445564,6127,500,500,0,1,4459.405802,0.006,0.005073529
43.06029,-83.655772,0.008029845,6251,0,0,0.000285714,1,1271.649921,0.001264706,0.005073031
43.030801,-83.658638,0.004581736,6133,6500,6500,0,1,6171.914942,0,0.005070671
43.032788,-83.702988,0.006273893,6201,0,0,0.029111111,1,7766.991338,0.00775,0.005070229
43.05572,-83.608055,0.013871466,6586,1.00E+05,1.00E+05,0,0,3374.88428,0,0.005070028
43.05437,-83.60999,0.013982094,6664,87035,87035,0,0,2834.936793,0,0.005067471
43.026927,-83.666434,0.006347314,6147,500,500,0.008529412,1,8284.750254,0.012,0.005059278
43.07319,-83.717156,0.012765184,6236,3500,3500,0.000954545,1,844.3989798,0.005375,0.005056013
43.056059,-83.610233,0.011866047,6315,40000,40000,0,0,2802.68541,0,0.00504772
43.019127,-83.66446,0.005575406,6182,20110,20110,0.007153846,1,7711.93349,0.003368421,0.005045455
43.057101,-83.615761,0.011015493,6281,0,0,0.000142857,0,1464.370886,0,0.005040116
43.057735,-83.610887,0.013834104,6461,0,0,0.000142857,0,2759.245275,0.000333333,0.005035682
43.081144,-83.745571,0.025184543,6619,78000,78000,0.002,0,3911.839731,0.000571429,0.005031575
43.057735,-83.610887,0.013798298,6476,0,0,0.000142857,0,2759.245275,0.000333333,0.00502847
43.04368,-83.699295,0.006788738,6182,0,0,0.002565217,1,9078.202505,0.001,0.005013544
43.05817,-83.65546,0.007923749,6250,4000,4000,0,1,1207.803553,0.001473684,0.005010858
43.018982,-83.667971,0.005511669,6203,41000,41000,0.0016,1,8361.400728,0.004428571,0.005008208
43.018982,-83.667971,0.005511669,6203,0,0,0.0016,1,8361.400728,0.004428571,0.005008208
43.054793,-83.700101,0.00755373,6056,0,0,0.005888889,1,7545.851661,0.005,0.005
43.028526,-83.661365,0.005192413,6149,5000,5000,0.0018,1,6918.557746,0.002666667,0.004990741
43.008758,-83.638311,0.003429046,6188,0,0,0.000857143,1,854.8253366,0.002,0.004973948
43.063676,-83.716521,0.00987392,6132,1500,1500,0.000555556,1,4312.989888,0.006,0.004973684
43.056629,-83.607106,0.014122283,6404,72000,72000,0.000142857,0,3656.696192,0,0.004969493
43.020617,-83.656324,0.004143921,6181,0,0,0.041153846,1,5688.844777,0.00125,0.004966899
43.019186,-83.667273,0.005094619,6192,0,0,0.006545455,1,8270.348536,0.004625,0.004965567
43.032307,-83.737231,0.007249133,6141,0,0,4.00E-04,1,280.8927626,0,0.004962366
43.027262,-83.673487,0.00856262,6152,9000,9000,0.016135135,1,10167.9117,0.006666667,0.004960825
43.074196,-83.716331,0.011081564,6232,4000,4000,0.003416667,1,479.4887384,0.00425,0.004948718
43.05395,-83.699392,0.007032148,6174,2000,2000,0.002714286,1,7857.728712,0.005,0.004936759
43.03072,-83.662576,0.005595794,6153,7500,7500,0,1,7225.211211,0.004,0.004936224
43.045683,-83.708367,0.006419181,6201,0,0,5.00E-04,1,6668.832964,0.004,0.004934343
43.059469,-83.611278,0.013769381,6702,117000,117000,0.000142857,0,2930.974987,0.00025,0.004932688
43.059469,-83.611278,0.013769381,6702,92000,92000,0.000142857,0,2930.974987,0.00025,0.004932688
43.055574,-83.612715,0.013870468,6706,51000,51000,0,0,2128.342428,0,0.00491284
43.070916,-83.731527,0.015467529,6244,0,0,0.000333333,1,503.0760616,0.0066,0.004910517
43.035294,-83.667046,0.006045797,6201,0,0,0.00075,1,7148.729528,0.002,0.004901818
43.033807,-83.734161,0.008649489,6135,0,0,0.015066667,1,1220.925166,0.003,0.004900585
43.043389,-83.700043,0.006427152,6190,2500,2500,0.002565217,1,8876.108237,0.001,0.004900424
43.036164,-83.640741,0.003604871,6174,12250,12250,0.001333333,1,1349.15466,0.001384615,0.004898734
43.036164,-83.640741,0.003604871,6174,0,0,0.001333333,1,1349.15466,0.001384615,0.004898734
43.053671,-83.610949,0.013907415,6349,68200,68200,0,0,2566.80808,0,0.004897706
43.020038,-83.657608,0.003789473,6188,0,0,0.008360656,1,6033.658919,0.0012,0.0048944
43.020233,-83.65847,0.003928815,6188,0,0,0.005945946,1,6263.666789,0.0012,0.004886581
43.059423,-83.613337,0.013758816,6653,0,0,0.000142857,0,2465.829665,0.00025,0.004884089
43.027504,-83.66062,0.004900183,6139,35114,35114,0.001625,1,6726.477372,0.001333333,0.004879154
43.042533,-83.667175,0.006131298,6201,0,0,0.0035,1,5339.641771,0.041,0.004871456
43.042848,-83.666882,0.006090738,6201,0,0,0.0035,1,5210.364042,0.041,0.004863636
43.047327,-83.624604,0.008505684,6265,0,0,5.00E-04,0,1417.611878,0.003,0.004861747
43.047327,-83.624604,0.008505684,6265,0,0,5.00E-04,0,1417.611878,0.003,0.004861747
43.047327,-83.624604,0.008505684,6265,0,0,5.00E-04,0,1417.611878,0.003,0.004861747
43.02379,-83.658933,0.003985626,6148,0,0,0.002375,1,6354.03333,0.001666667,0.004843537
43.018893,-83.656671,0.003286169,6203,0,0,0.006079365,1,5786.52999,0.000285714,0.004839941
43.03924,-83.665983,0.006021696,6202,5000,5000,0.0326,1,5873.317432,0.006,0.00483859
43.071336,-83.706931,0.010740705,6246,2500,2500,0.001875,1,1541.180033,0.005761905,0.004837595
43.019296,-83.659613,0.002860126,6188,0,0,0.009190476,1,6571.695399,0.001882353,0.004836478
43.032363,-83.661452,0.004892742,6203,6000,6000,0.0385,1,6906.827625,0,0.004833333
43.020777,-83.668248,0.005678283,6190,85000,85000,0.036794118,1,8855.606695,0.005,0.00483161
43.042796,-83.714505,0.005074366,6202,0,0,0.0069375,1,5006.593396,0.001833333,0.004829493
43.081688,-83.747294,0.014755194,6289,36000,36000,0,0,4403.580891,0.001,0.004828413
43.03795,-83.669292,0.006678585,6201,0,0,0.022,1,6833.335781,0.04,0.004827899
43.023033,-83.665073,0.004986101,6201,0,0,0.002818182,1,8018.646702,0.002285714,0.004817404
43.058849,-83.615303,0.012137339,6324,0,0,0.000142857,0,1927.310316,0,0.004813707
43.021721,-83.656517,0.003896032,6192,0,0,0.041153846,1,5737.657774,0.000625,0.004813291
43.040971,-83.662765,0.005582847,6201,0,0,0.014,1,4825.049893,0.041,0.004806262
43.043637,-83.654355,0.004645478,6201,0,0,0.000375,1,2793.65353,0.0085,0.004802469
43.037692,-83.666097,0.005998504,6201,0,0,0.014,1,6310.757181,0.017333333,0.004801835
43.022815,-83.661052,0.004605696,6194,29500,29500,0.000583333,1,6947.51561,0.003545455,0.004794793
43.034548,-83.727526,0.008502448,6155,75234,75234,0.007806452,1,1812.308403,0.003,0.004792829
43.017839,-83.658422,0.004064075,6188,0,0,0.009098361,1,6267.604656,0.000923077,0.004792248
43.039889,-83.672723,0.007154489,6201,0,0,0.002714286,1,7107.866416,0.003,0.004791444
43.047043,-83.703927,0.006014559,6201,0,0,0.112,1,7865.648758,0.004,0.004790524
43.057307,-83.728596,0.007871213,6132,2150,2150,0.002454545,1,1324.978894,0.0035,0.004790123
43.037893,-83.672344,0.00710217,6201,0,0,0.001166667,1,7460.862256,0.003,0.004789381
43.022266,-83.657658,0.003740559,6201,29900,29900,0.000631579,1,6041.376048,0.000888889,0.004789238
43.022257,-83.656986,0.003022293,6201,0,0,0.0512,1,5861.708995,0.000625,0.004782934
43.037968,-83.67086,0.006765016,6201,0,0,0.001166667,1,7139.664478,0.0215,0.004782143
43.037606,-83.670847,0.006766469,6201,0,0,0.001166667,1,7224.310659,0.0215,0.004778571
43.064732,-83.716975,0.008144313,6159,501,501,0.002,1,3927.198717,0.003,0.004777778
43.058808,-83.615775,0.013352921,6699,0,0,0.000142857,0,1813.229576,0,0.004777595
43.054787,-83.731176,0.00673525,6167,1400,1400,0.000818182,1,621.0541271,0.001,0.00477707
43.040555,-83.715723,0.006667015,6201,0,0,0.015636364,1,4664.063575,0.0045,0.004776549
43.030492,-83.691689,0.005815211,6196,49000,49000,0.000588235,1,10363.62471,0.001,0.004768493
43.052293,-83.720288,0.010356561,6132,2936,2936,0.003571429,1,3518.786432,0,0.004762712
43.047241,-83.706703,0.005743756,6201,0,0,0.00275,1,7125.292771,0.004,0.004761155
43.030491,-83.691453,0.005304104,6198,0,0,0.000588235,1,10424.9391,0.001,0.004755464
43.043206,-83.654361,0.004642933,6201,0,0,0,1,2941.856528,0.0085,0.004745146
43.008758,-83.638311,0.003880575,6132,7992,7992,0.000857143,1,854.8253366,0.002,0.004739726
43.040528,-83.71801,0.007230894,6201,0,0,0.149526316,1,4052.623609,0.008,0.004736364
43.032831,-83.66804,0.006223782,6201,0,0,0.007166667,1,8028.752267,0.002,0.004733449
43.062331,-83.698556,0.006029092,6201,0,0,0.019888889,1,4809.829058,0,0.004730964
43.023945,-83.66576,0.005492974,6202,40000,40000,0.002,1,8157.70984,0.002333333,0.004726736
43.06065,-83.614146,0.013947013,6421,63000,63000,0.000142857,0,2294.624011,0,0.004721541
43.037258,-83.656437,0.005454683,6222,0,0,0.024111111,1,5174.525831,0,0.004715827
43.064783,-83.701687,0.006484958,6201,0,0,0.007333333,1,3895.532608,0,0.004711111
43.042164,-83.652068,0.004846068,6201,0,0,0.003833333,1,3175.174748,0.0085,0.004696897
43.042952,-83.651456,0.006133407,6124,0,0,0,1,2873.969859,0.005666667,0.004676692
43.048452,-83.726141,0.008712694,6154,4500,4500,0.0014,1,1936.069809,0,0.004670157
43.059292,-83.617207,0.013486846,6632,0,0,0,0,1443.871021,0,0.004667697
43.0441,-83.665881,0.006066965,6201,0,0,0.000909091,1,4739.391404,0.0205,0.004667327
43.045167,-83.695651,0.006409001,6201,0,0,0.014428571,1,10063.23063,0.001,0.004666062
43.045167,-83.695799,0.006399297,6201,0,0,0.014428571,1,10023.67818,0.001,0.004664845
43.049706,-83.7295,0.007561809,6152,0,0,0.00875,1,1044.386589,0.002,0.004664596
43.028424,-83.665938,0.005729208,6201,0,0,0.003142857,1,8141.750776,0.0185,0.004649452
43.08179,-83.748259,0.025866668,6400,59000,59000,6.00E-04,0,4639.869871,0,0.004649003
43.030041,-83.636663,0.003704432,6208,0,0,0.001769231,1,304.7005353,0,0.004639594
43.030044,-83.636507,0.003720268,6201,0,0,0.001769231,1,262.9779009,0,0.004639594
43.031904,-83.637041,0.003518547,6201,0,0,0.0045,1,388.2435011,0.001666667,0.004638677
43.031908,-83.636894,0.003598348,6201,0,0,0.0045,1,348.9155471,0.001666667,0.004638677
43.027,-83.674782,0.00799408,6201,0,0,0.0052,1,10515.93641,0.005857143,0.004634286
43.029594,-83.666841,0.005994852,6201,0,0,0.001714286,1,8375.012373,0.020666667,0.004632399
43.034264,-83.642719,0.003876262,6152,37000,37000,0.009076923,1,1942.083875,0.001428571,0.004627737
43.027058,-83.660454,0.004366492,6201,0,0,8.00E-04,1,6685.188921,0.0012,0.00462701
43.028085,-83.667864,0.005991525,6202,12000,12000,0.000714286,1,8658.980588,0.012,0.004625
43.065253,-83.697595,0.006212659,6201,0,0,0.001,1,3751.664012,0.001,0.004617143
43.030717,-83.665413,0.005855973,6201,0,0,0.0012,1,7983.416567,0.020666667,0.004615385
43.028369,-83.668315,0.006091925,6201,0,0,0.000714286,1,8777.569253,0.012,0.004614792
43.045973,-83.711446,0.006914539,6183,3000,3000,0.000333333,1,5848.187605,0.004,0.004613772
43.039501,-83.65704,0.004470766,6201,0,0,0.0086,1,4459.205287,0.0035,0.004577406
43.045634,-83.698228,0.006056724,6197,4000,4000,0.020666667,1,9378.047104,0.001,0.004575314
43.074806,-83.748281,0.016079296,6243,59900,59900,0.000857143,0,3923.932187,5.00E-04,0.004574534
43.066261,-83.695092,0.006339368,6201,0,0,0.6525,1,3401.128316,0.001,0.004563218
43.033807,-83.734161,0.0077873,6156,5000,5000,0.015066667,1,1220.925166,0.003,0.004558824
43.032578,-83.6398,0.003472288,6188,0,0,0.00175,1,1118.242273,0.00125,0.004558011
43.054789,-83.700699,0.007427284,6162,0,0,0.005888889,1,7543.307223,0.005,0.004552885
43.040279,-83.647092,0.004370073,6217,501,501,0.001,1,2984.672042,0.00225,0.004549327
43.066941,-83.704585,0.006609592,6189,0,0,0,1,3097.129923,0.005,0.004540541
43.055057,-83.731432,0.008603125,6132,0,0,0.000818182,1,553.9485171,0.001,0.004539326
43.03633,-83.647421,0.004121589,6201,0,0,0.00175,1,3101.108361,0.001,0.004532067
43.002209,-83.788487,0.018938185,6413,0,0,0,0,11842.49033,0.003,0.004531792
43.048131,-83.648716,0.006988917,6091,12300,12300,0.010736842,1,982.805724,0.003,0.004529412
43.042974,-83.658871,0.005411677,6132,3220,3220,0.006428571,1,3597.746531,0.001,0.004522936
43.065547,-83.695147,0.006313896,6201,0,0,0.001125,1,3660.897061,0.001,0.004522727
43.031395,-83.665953,0.005846415,6201,0,0,0.0012,1,8120.287135,0.03,0.004521008
43.001351,-83.788499,0.018274523,6594,0,0,0,0,11561.77556,0.003,0.004514451
43.006004,-83.635032,0.003814684,6201,0,0,0.004888889,1,9.650665081,0.0016,0.004501048
43.020665,-83.719553,0.005000126,5930,7000,7000,0.091736842,1,2807.001863,0,0.0045
43.062286,-83.619067,0.011856214,6323,64000,64000,0,0,1025.424545,0,0.004497999
43.040236,-83.649902,0.004518779,6188,8000,8000,0.003428571,1,3735.989038,0.00225,0.004494872
43.057307,-83.728596,0.005898906,6189,0,0,0.002454545,1,1324.978894,0.0035,0.004481283
43.037658,-83.723271,0.007894736,6170,4005,4005,0.0025,1,2645.504292,0.003,0.004466019
43.063521,-83.620873,0.011113993,6320,0,0,0,0,776.2272265,0,0.004463936
43.033959,-83.644262,0.003949837,6201,0,0,0.0079,1,2328.261434,0.001,0.004458537
43.037509,-83.720906,0.008434534,6201,0,0,0.0065,1,3278.150658,0.001,0.004457399
43.059667,-83.707487,0.007422184,6163,0,0,0.000307692,1,5792.676999,5.00E-04,0.004431373
43.044416,-83.716319,0.006498732,6201,0,0,0.004272727,1,4534.095033,0.0024,0.004430348
43.044412,-83.716478,0.006337266,6209,4000,4000,0.004272727,1,4491.572193,0.0024,0.004430348
43.064562,-83.622726,0.011731319,6324,79000,79000,0,0,933.7680984,0,0.004429684
43.074236,-83.668338,0.009144665,6250,1000,1000,0.003666667,1,654.1031812,0.000363636,0.004426369
43.034688,-83.643367,0.003977926,6192,22500,22500,0.002,1,2128.091057,0.0012,0.004420779
43.062076,-83.65244,0.007309894,6261,3200,3200,0.01375,1,365.0891316,0.000434783,0.004414396
43.034982,-83.642408,0.004367666,6224,13100,13100,0.001333333,1,1868.468906,0.0012,0.004410989
43.059955,-83.699086,0.00624071,6190,0,0,0.001714286,1,5671.94549,0,0.004410959
43.06765,-83.708326,0.006068054,6201,0,0,0.007333333,1,2881.641947,0,0.004409938
43.063147,-83.694743,0.006442257,6201,0,0,0.001,1,4537.999018,0.001,0.004405941
43.053935,-83.701067,0.006209654,6201,0,0,0,1,7851.985492,0.005,0.004404389
43.044885,-83.715851,0.006630793,6201,0,0,0.002833333,1,4662.727938,0.002857143,0.004400504
43.04664,-83.646001,0.010789203,6100,17500,17500,0.011642857,1,1530.898151,0.003,0.004388889
43.062749,-83.714842,0.006793552,6184,501,501,0.0013,1,4654.310618,0.006,0.004385965
43.063011,-83.708454,0.005978686,6201,0,0,0.005,1,4572.010525,0,0.004384615
43.035619,-83.646766,0.005350836,6222,8000,8000,0.00425,1,2964.34243,0.001,0.004382536
43.064241,-83.715503,0.006372125,6201,0,0,0.013,1,4109.197088,0.003,0.004380208
43.051587,-83.702661,0.008699299,6063,0,0,0.05825,1,8226.260797,0.005,0.004378378
43.045148,-83.648985,0.004505801,6162,10000,10000,0.000115385,1,2069.462842,0.00075,0.004370629
43.045151,-83.648822,0.004452259,6167,8100,8100,0.000115385,1,2068.653217,0.00075,0.004370629
43.057468,-83.730256,0.005610351,6192,13000,13000,9.00E-04,1,891.3074849,0.006333333,0.004362694
43.057468,-83.730256,0.005610351,6192,0,0,9.00E-04,1,891.3074849,0.006333333,0.004362694
43.0523,-83.651374,0.004638317,6210,0,0,0.000666667,1,184.8913861,0,0.004356643
43.034549,-83.721665,0.008939509,6201,0,0,0.026090909,1,3235.439237,0.015,0.00435512
43.066953,-83.714612,0.006495517,6201,0,0,0.000857143,1,3122.68802,0,0.00435119
43.05021,-83.72912,0.007555047,6077,0,0,0.00875,1,1148.380483,0.002,0.004347826
43.051588,-83.653986,0.004972617,6153,0,0,5.00E-04,1,880.7844985,0,0.004347619
43.059948,-83.705943,0.005950346,6201,0,0,0.000307692,1,5664.665329,0.000333333,0.00432906
43.058357,-83.727661,0.005815491,6198,5500,5500,0.000444444,1,1630.838583,0.006,0.004316583
43.059191,-83.713397,0.007104838,6180,0,0,0.022142857,1,5246.043152,0.001,0.004295699
43.069979,-83.697937,0.009572546,6246,2500,2500,0.003428571,1,2027.528042,0,0.004293774
43.068425,-83.705797,0.005679183,6201,0,0,0.0015,1,2594.12973,0,0.00429375
43.059564,-83.728818,0.005600932,6201,0,0,0.0015,1,1163.826994,0.012,0.00429
43.058712,-83.729281,0.005494226,6201,0,0,0.0016875,1,1196.459947,0.009,0.00429
43.069753,-83.652249,0.007808196,6260,1800,1800,0.011965517,1,243.5384365,0,0.004279709
43.042952,-83.651456,0.005875935,6128,2100,2100,0,1,2873.969859,0.0068,0.004268817
43.073385,-83.687057,0.00899731,6244,2500,2500,0.0185,1,859.1129616,0.000714286,0.004265487
43.065912,-83.724733,0.007438807,6184,150000,150000,0.000230769,1,2304.8768,0,0.004261745
43.071336,-83.706931,0.006047289,6201,0,0,0.001875,1,1541.180033,0.003,0.00425974
43.071335,-83.707528,0.00511288,6201,0,0,0.001875,1,1540.320996,0.003,0.00425974
43.071331,-83.70933,0.006316987,6201,0,0,0,1,1538.078921,0.003,0.00425974
43.069611,-83.708381,0.006104071,6201,0,0,0.003125,1,2166.864081,0.003,0.00425641
43.0492,-83.65015,0.004376907,6201,0,0,0.019268293,1,590.7208508,0.000666667,0.004255591
43.042009,-83.718822,0.007555666,6201,0,0,0.0215,1,3846.867638,0.00225,0.00425
43.063018,-83.714852,0.006348972,6201,0,0,0.0013,1,4556.255967,0.006,0.004247525
42.950951,-83.697586,0.014957228,6282,4094,4094,0.000727273,0,9266.152703,0,0.00424431
42.950951,-83.697586,0.014528991,6289,500,500,0.000727273,0,9266.152703,0,0.004243697
43.045889,-83.649017,0.004402233,6170,12500,12500,0.002090909,1,1799.356988,0.001,0.004242038
43.045043,-83.718812,0.007918528,6190,0,0,0,1,3872.613874,0.003,0.004240688
43.016751,-83.639082,0.003873107,6169,45000,45000,7.14E-05,1,1113.189367,0.004,0.004240093
42.950951,-83.697586,0.012866074,6271,0,0,0.000727273,0,9266.152703,0,0.004236887
43.066358,-83.718099,0.012246978,6222,3000,3000,0.0045,1,3341.6474,0,0.004234234
43.048452,-83.726141,0.007947563,6173,0,0,0.0014,1,1936.069809,0,0.004233051
43.071086,-83.704043,0.006626249,6201,0,0,0,1,1583.613544,0.033,0.004232258
43.059875,-83.65629,0.008605846,6244,2500,2500,0.000444444,1,1413.854525,0.00124,0.004232169
43.057541,-83.727305,0.005931598,6201,0,0,0.002454545,1,1676.319043,0.006,0.004220096
42.950836,-83.695434,0.01490285,6294,33100,33100,0.000727273,0,9404.52902,0,0.004218375
42.950836,-83.695434,0.015395222,6276,4811,4811,0.000727273,0,9404.52902,0,0.004216088
43.082063,-83.711777,0.011806632,6251,0,0,0.071,0,1842.001294,0.094666667,0.004207488
43.057044,-83.730557,0.005482398,6203,2000,2000,9.00E-04,1,797.3934311,0.006333333,0.004203883
43.045838,-83.651442,0.004467277,6201,0,0,0.000277778,1,1825.870266,0.004444444,0.004198953
43.041727,-83.652261,0.005415501,6132,3801,3801,0,1,3339.483689,0.0085,0.004191176
43.03413,-83.645783,0.005209296,6230,48000,48000,0.000571429,1,2739.614368,0.001,0.004187739
43.03855,-83.634562,0.004728688,6149,0,0,0,0,357.0033643,0,0.004185484
43.046855,-83.649987,0.00461759,6197,2700,2700,0.011642857,1,1445.617693,0.003375,0.004184874
43.060673,-83.715203,0.006370499,6202,8000,8000,5.00E-04,1,4737.758681,0.001,0.004183575
43.101782,-83.737534,0.021462873,6737,27500,27500,0,0,8898.881767,0,0.004175694
43.065415,-83.719134,0.007077099,6201,0,0,0.000363636,1,3711.715521,0,0.00417033
43.051062,-83.65144,0.004034187,6183,0,0,0.000666667,1,198.6978799,0,0.004167315
43.052503,-83.726179,0.005678862,6075,0,0,0.00625,1,1945.435244,0.002,0.004166667
43.060692,-83.712708,0.006399255,6201,0,0,0.002571429,1,5404.537959,0.001,0.004163462
43.060401,-83.714327,0.006230395,6201,0,0,0.001,1,4972.414907,0.001,0.004163462
43.049224,-83.645424,0.003707375,6203,35000,35000,0.001090909,1,590.1824175,0,0.004163043
43.068234,-83.721827,0.006986427,6201,0,0,0.001473684,1,2668.271978,0,0.00416
43.059486,-83.65512,0.006314042,6126,0,0,0.000444444,1,1104.862654,0.001,0.004158537
43.049719,-83.664992,0.006114258,6201,0,0,0,1,3841.092561,0,0.0041477
43.103626,-83.738475,0.021777151,6656,0,0,0,0,9615.882991,0.049,0.004144385
43.055854,-83.732578,0.006178058,6189,5000,5000,0.000888889,1,251.5582037,0.001,0.004142105
43.042409,-83.645277,0.003651417,6201,0,0,0.0033,1,2479.388586,0.00275,0.004141026
43.071384,-83.701758,0.012130779,6216,0,0,0.002,1,1490.079697,0.033,0.004139535
43.071384,-83.701758,0.012130779,6216,0,0,0.002,1,1490.079697,0.033,0.004139535
43.046082,-83.653492,0.004645919,6201,0,0,0.000277778,1,1880.602964,0.003,0.004135204
43.057191,-83.697966,0.00584581,6201,0,0,0.002,1,6686.454977,0,0.004129496
43.04448,-83.643784,0.00376591,6201,0,0,0.002,1,2086.563123,0.002444444,0.004121813
43.045088,-83.651863,0.00542935,6195,0,0,8.00E-04,1,2111.418268,0.005090909,0.004120321
43.056712,-83.697607,0.006103959,6201,0,0,0,1,6863.370706,0,0.004119298
43.050295,-83.651947,0.004114766,6189,0,0,0.003454545,1,384.1417736,5.00E-04,0.004118881
43.074694,-83.717997,0.012385766,6223,4500,4500,0.000954545,1,355.4974659,0.008,0.004115607
43.043661,-83.641308,0.007997976,6126,41500,41500,0.005521739,1,1456.766377,0.019,0.004115108
43.037387,-83.723262,0.007508693,6201,0,0,0.0025,1,2648.664999,0.003,0.004112412
43.049132,-83.649705,0.004905935,6139,0,0,0.019268293,1,616.2787019,0.001666667,0.004101523
43.068937,-83.724185,0.006259463,6201,0,0,0.019642857,1,2290.358803,0,0.00409589
43.069045,-83.723481,0.005688697,6201,0,0,0.000555556,1,2274.910482,0,0.00409589
43.059196,-83.706679,0.005904511,6201,0,0,6.00E-04,1,5957.409933,0.000333333,0.00408871
43.074694,-83.717997,0.006950028,6201,0,0,0.000954545,1,355.4974659,0.008,0.004088235
43.042422,-83.6436,0.005730756,6126,501,501,0.0033,1,2031.077971,0.019,0.004084507
43.07399,-83.721898,0.006840363,6201,0,0,0.00625,1,915.9719072,0.000666667,0.004080882
43.045017,-83.717116,0.005765079,6201,0,0,0.002833333,1,4325.664464,0.0024,0.004080311
43.065316,-83.715554,0.006343887,6201,0,0,0.013,1,3717.319858,0.003,0.004079787
43.071374,-83.723902,0.006300745,6201,0,0,0.000596774,1,1419.578505,0.001,0.00407971
43.072625,-83.72189,0.006855842,6201,0,0,0.00625,1,1236.303486,0.000666667,0.00407971
43.070267,-83.725034,0.006300771,6201,0,0,0.000596774,1,1795.132026,0,0.004079137
43.053863,-83.707382,0.006117114,6201,0,0,0.016333333,1,6975.343561,0.00675,0.004078864
43.04469,-83.648652,0.003972123,6198,5000,5000,0.023481481,1,2236.955896,0.001333333,0.004078378
43.070393,-83.730726,0.005776105,6201,0,0,0.002,1,715.6713667,0,0.004071942
43.04417,-83.64182,0.005277335,6225,8500,8500,0.005521739,1,1566.052726,0.0075,0.004064103
43.041839,-83.640211,0.004965782,6126,8500,8500,0.001,1,1147.976574,0.019,0.00406383
43.045875,-83.650142,0.005484059,6219,501,501,0.002090909,1,1802.498738,0.00225,0.004061224
43.041903,-83.643599,0.004270169,6216,12000,12000,0.0033,1,2041.054318,0.0075,0.004055422
43.041223,-83.641171,0.006319846,6152,0,0,0.000333333,1,1425.344215,0.0095,0.004053846
43.041223,-83.641171,0.006319846,6152,0,0,0.000333333,1,1425.344215,0.0095,0.004053846
43.060584,-83.658296,0.005378852,6166,5300,5300,2.00E-04,1,1943.23353,0,0.004052632
43.03399,-83.747333,0.006401775,6201,0,0,0.002,0,1251.40118,0,0.00404878
43.056264,-83.706208,0.005634962,6201,0,0,0.0012,1,7008.490548,0.00675,0.004035842
43.070428,-83.721858,0.006910885,6208,0,0,0.003133333,1,1919.861651,4.00E-04,0.004035461
43.064944,-83.724715,0.006379104,6201,0,0,0.000230769,1,2307.085039,0,0.004032787
43.069795,-83.723436,0.00539943,6201,0,0,0.000555556,1,2008.246306,0,0.004027778
43.040346,-83.636552,0.003804065,6147,33100,33100,0.001212121,1,166.9892484,0.000333333,0.004026667
43.067898,-83.724518,0.005122106,6201,0,0,0.000904762,1,2367.661687,0,0.004025641
43.07399,-83.721898,0.010936353,6223,3200,3200,0.00625,1,915.9719072,5.00E-04,0.004023952
43.032578,-83.6398,0.004025838,6132,3051,3051,0.00175,1,1118.242273,0,0.004020942
43.047257,-83.717748,0.006749936,6201,0,0,0.001,1,4173.514645,0,0.00400578
43.071091,-83.722264,0.007904164,6174,2503,2503,0.000166667,1,1655.034972,0.000666667,0.004
43.04522,-83.728426,0.005886736,6202,1500,1500,0.004857143,1,1304.674049,0.003666667,0.003994269
43.068068,-83.729457,0.005505635,6198,0,0,0.0011875,1,1048.434798,0,0.00399359
43.04911,-83.731432,0.005381701,6201,0,0,0.0028,1,525.1550641,0,0.003978723
43.074196,-83.716331,0.006767909,6201,0,0,0.003416667,1,479.4887384,0.008,0.003978571
43.054717,-83.706941,0.005811082,6201,0,0,0.107433333,1,7097.241881,0.0058,0.003977124
43.039663,-83.640394,0.003548674,6180,71330,71330,0.00076,1,1197.008965,0.001444444,0.003975385
43.049693,-83.645229,0.003849844,6196,6000,6000,0.001090909,1,419.596941,0,0.00397166
43.054783,-83.701878,0.006350459,6201,0,0,0.005888889,1,7537.600114,0.003,0.0039701
