Latitude,Longitude,LeadLevel,Month,SalesPrice,LoanAmount,CensusBlock,InService,DistToBoundary
42.990655,-83.689146,0,128,0,0,0.004,1,3350.508807
42.990655,-83.689146,0,125,0,0,0.004,1,3350.508807
42.990655,-83.689146,0,115,0,0,0.004,1,3350.508807
42.990655,-83.689146,0,49,0,0,0.004,1,3350.508807
42.990655,-83.689146,0,29,0,0,0.004,1,3350.508807
42.990655,-83.689146,0,17,0,0,0.004,1,3350.508807
42.990657,-83.689014,0,65,0,0,0.004,1,3349.062044
43.024189,-83.754287,0,40,0,0,0.004,0,3347.082992
43.024189,-83.754287,0,20,0,0,0.004,0,3347.082992
43.024631,-83.754448,0,115,0,0,0.004,0,3329.513813
43.03866,-83.648341,0,21,0,0,0.004,1,3325.791043
42.990371,-83.689689,0.064769543,195,0,0,0.004,1,3256.147967
42.990371,-83.689689,0,90,0,0,0.004,1,3256.147967
42.990384,-83.68874,0,192,0,0,0.004,1,3245.244599
42.990384,-83.68874,0,99,0,0,0.004,1,3245.244599
42.990384,-83.68874,0,92,0,0,0.004,1,3245.244599
43.083596,-83.696021,0,90,0,0,0.004,0,2920.846958
43.037894,-83.646685,0.012744009,210,0,0,0.004,1,2886.551837
43.083428,-83.698291,0,60,0,0,0.004,0,2874.798581
43.083408,-83.697607,0.016300134,207,0,0,0.004,0,2862.941997
43.083425,-83.696497,0,98,0,0,0.004,0,2861.722915
43.083425,-83.696497,0,85,0,0,0.004,0,2861.722915
43.083425,-83.696497,0,83,0,0,0.004,0,2861.722915
43.037597,-83.645872,0,85,0,0,0.004,1,2670.553281
43.003548,-83.727772,0,28,0,0,0.004,1,2578.963068
43.003548,-83.727772,0,18,0,0,0.004,1,2578.963068
43.003548,-83.727772,0,18,0,0,0.004,1,2578.963068
43.003548,-83.727772,0,18,0,0,0.004,1,2578.963068
43.003548,-83.727772,0,18,0,0,0.004,1,2578.963068
43.003548,-83.727772,0,18,0,0,0.004,1,2578.963068
43.003548,-83.727772,0,18,0,0,0.004,1,2578.963068
43.022976,-83.721295,0,40,0,0,0.004,1,2192.740334
43.022976,-83.721295,0,25,0,0,0.004,1,2192.740334
43.022686,-83.721556,0,16,0,0,0.004,1,2143.295646
43.022915,-83.722218,0,52,0,0,0.004,1,1953.300085
43.023107,-83.722907,0,161,0,0,0.004,1,1759.61687
43.023107,-83.722907,0,159,0,0,0.004,1,1759.61687
43.071895,-83.691554,0,192,0,0,0.004,1,1372.048552
43.071895,-83.691554,0,98,0,0,0.004,1,1372.048552
43.071895,-83.691554,0.014918809,220,0,0,0.004,1,1372.048552
43.07189,-83.692304,0,60,0,0,0.004,1,1368.872832
43.071888,-83.692606,0,180,0,0,0.004,1,1367.588713
43.072202,-83.69141,0,166,0,0,0.004,1,1261.156454
43.072202,-83.69141,0.015034784,216,0,0,0.004,1,1261.156454
43.072199,-83.691713,0,80,0,0,0.004,1,1260.230877
43.072199,-83.691713,0,66,0,0,0.004,1,1260.230877
42.961836,-83.728308,0,97,0,0,0.004,0,1214.526181
42.96136,-83.728694,0,184,0,0,0.004,0,1182.842197
43.021206,-83.73641,0,180,0,0,0.004,0,1116.639248
43.021206,-83.73641,0,41,0,0,0.004,0,1116.639248
42.961808,-83.728755,0,184,0,0,0.004,0,1104.006551
42.961773,-83.729667,0,96,0,0,0.004,0,882.7796334
42.961773,-83.729667,0,94,0,0,0.004,0,882.7796334
43.019727,-83.728427,0,158,0,0,0.004,1,865.4592714
43.019727,-83.728427,0,126,0,0,0.004,1,865.4592714
43.019727,-83.728427,0,122,0,0,0.004,1,865.4592714
43.019727,-83.728427,0,122,0,0,0.004,1,865.4592714
43.019727,-83.728427,0,109,0,0,0.004,1,865.4592714
42.961337,-83.730124,0,185,0,0,0.004,0,860.3691953
42.961337,-83.730124,0,114,0,0,0.004,0,860.3691953
42.961337,-83.730124,0,20,0,0,0.004,0,860.3691953
43.020136,-83.728087,0,193,0,0,0.004,1,860.364762
43.020136,-83.728087,0,193,0,0,0.004,1,860.364762
43.020266,-83.727981,0,130,0,0,0.004,1,858.2816166
43.020266,-83.727981,0.005801313,204,0,0,0.004,1,858.2816166
43.02039,-83.727878,0,129,0,0,0.004,1,856.7186307
43.0218,-83.726711,0.00713907,200,0,0,0.004,1,856.1387593
43.0218,-83.726711,0,130,0,0,0.004,1,856.1387593
43.0218,-83.726711,0,91,0,0,0.004,1,856.1387593
43.0218,-83.726711,0.01996823,218,0,0,0.004,1,856.1387593
43.023988,-83.738522,0,84,0,0,0.004,0,854.373195
43.024196,-83.739231,0,170,0,0,0.004,0,852.1225062
43.024196,-83.739231,0,165,0,0,0.004,0,852.1225062
43.024196,-83.739231,0,115,0,0,0.004,0,852.1225062
43.024196,-83.739231,0.025609119,219,0,0,0.004,0,852.1225062
43.024288,-83.739543,0,156,0,0,0.004,0,850.9723085
43.024288,-83.739543,0,110,0,0,0.004,0,850.9723085
43.024288,-83.739543,0,53,0,0,0.004,0,850.9723085
43.020902,-83.727455,0,183,0,0,0.004,1,849.7505004
43.021667,-83.726821,0.019931612,208,0,0,0.004,1,848.1200728
43.021276,-83.727146,0,192,0,0,0.004,1,844.6619292
43.021276,-83.727146,0,114,0,0,0.004,1,844.6619292
43.021276,-83.727146,0,112,0,0,0.004,1,844.6619292
43.021533,-83.726934,0,167,0,0,0.004,1,843.3163259
43.034983,-83.734727,0,68,0,0,0.004,1,829.5588138
43.034983,-83.734727,0,68,0,0,0.004,1,829.5588138
43.034949,-83.735131,0,53,0,0,0.004,1,809.0742867
43.019369,-83.729079,0,122,0,0,0.004,1,805.6074274
43.019369,-83.729079,0,114,0,0,0.004,1,805.6074274
43.019369,-83.729079,0,91,0,0,0.004,1,805.6074274
43.03516,-83.734532,0,6,0,0,0.004,1,791.4369287
43.035157,-83.734624,0,105,0,0,0.004,1,781.8329437
43.035157,-83.734624,0,47,0,0,0.004,1,781.8329437
43.035012,-83.735372,0,71,0,0,0.004,1,773.6786774
43.035012,-83.735372,0,67,0,0,0.004,1,773.6786774
43.022069,-83.726941,0,102,0,0,0.004,1,766.42172
43.019729,-83.728879,0,187,0,0,0.004,1,763.9247936
43.019729,-83.728879,0,141,0,0,0.004,1,763.9247936
43.019729,-83.728879,0,91,0,0,0.004,1,763.9247936
43.019586,-83.729034,0,178,0,0,0.004,1,761.9175141
43.020018,-83.728639,0,173,0,0,0.004,1,760.098638
42.96133,-83.730606,0,53,0,0,0.004,0,754.997286
43.020422,-83.728306,0,159,0,0,0.004,1,754.4291651
43.024526,-83.739337,0,55,0,0,0.004,0,750.1981419
43.021889,-83.72709,0,123,0,0,0.004,1,749.9540714
43.021889,-83.72709,0,23,0,0,0.004,1,749.9540714
43.020948,-83.727869,0,147,0,0,0.004,1,747.8170021
43.021195,-83.727664,0,67,0,0,0.004,1,744.6649124
43.021596,-83.727333,0,144,0,0,0.004,1,739.4761168
43.021596,-83.727333,0,130,0,0,0.004,1,739.4761168
43.021596,-83.727333,0,91,0,0,0.004,1,739.4761168
43.035225,-83.735033,0,144,0,0,0.004,1,719.1915483
43.035225,-83.735033,0,85,0,0,0.004,1,719.1915483
42.961325,-83.730836,0,149,0,0,0.004,0,705.0552494
42.961325,-83.730836,0,136,0,0,0.004,0,705.0552494
42.961266,-83.731696,0,189,0,0,0.004,0,526.5542466
43.037293,-83.637791,0,5,0,0,0.004,1,511.7231524
42.96154,-83.731706,0,144,0,0,0.004,0,468.3226938
42.961792,-83.731716,0,55,0,0,0.004,0,414.5887676
43.037572,-83.637431,0,164,0,0,0.004,1,414.2516341
43.037578,-83.637058,0,168,0,0,0.004,1,314.5161443
43.037578,-83.637058,0,45,0,0,0.004,1,314.5161443
43.037312,-83.636865,0,132,0,0,0.004,1,264.1031501
43.037312,-83.636865,0,45,0,0,0.004,1,264.1031501
43.074978,-83.692052,0,110,0,0,0.004,1,245.4799984
43.037319,-83.636487,0,71,0,0,0.004,1,163.0262304
43.004555,-83.638785,0,57,0,0,0.004,1,120.1247317
43.004568,-83.63838,0,191,0,0,0.004,1,119.1712905
43.004574,-83.63817,0,76,0,0,0.004,1,118.4075323
43.00458,-83.637959,0.07269973,195,0,0,0.004,1,117.6298803
43.00458,-83.637959,0,178,0,0,0.004,1,117.6298803
43.037597,-83.636111,0.002867748,204,0,0,0.004,1,61.28368243
43.037327,-83.636104,0,187,0,0,0.004,1,60.60831313
43.004306,-83.637924,0.003822618,204,0,0,0.004,1,17.41840355
43.037601,-83.635899,0,79,0,0,0.004,1,4.594977633
43.037331,-83.63589,0,95,0,0,0.004,1,3.384726334
43.037331,-83.63589,0,77,0,0,0.004,1,3.384726334
43.017533,-83.723875,0.018699382,211,0,0,0.003928571,1,2321.857932
43.017888,-83.7239,0,168,0,0,0.003928571,1,2245.682853
43.017639,-83.724146,0,144,0,0,0.003928571,1,2240.045196
43.017693,-83.724308,0.0106748,205,0,0,0.003928571,1,2193.000478
43.017883,-83.724997,0,107,0,0,0.003928571,1,2000.848893
43.018185,-83.725001,0,175,0,0,0.003928571,1,1939.869764
43.017958,-83.725375,0,61,0,0,0.003928571,1,1901.727179
43.017958,-83.725375,0,41,0,0,0.003928571,1,1901.727179
43.046517,-83.654085,0.011478194,216,0,0,0.003909091,1,1810.038552
43.046521,-83.653661,0,183,0,0,0.003909091,1,1754.822666
43.046521,-83.653661,0.011589104,219,0,0,0.003909091,1,1754.822666
43.046524,-83.653481,0,50,0,0,0.003909091,1,1732.663531
43.046538,-83.652167,0,93,0,0,0.003909091,1,1608.501968
43.046794,-83.6531,0,29,0,0,0.003909091,1,1600.85688
43.046541,-83.651976,0,31,0,0,0.003909091,1,1595.751269
43.046546,-83.651438,0,1,0,0,0.003909091,1,1569.486059
43.009925,-83.727931,0,178,0,0,0.003888889,1,2763.057988
43.009925,-83.727931,0,177,0,0,0.003888889,1,2763.057988
43.009925,-83.727931,0,58,0,0,0.003888889,1,2763.057988
43.009925,-83.727931,0,57,0,0,0.003888889,1,2763.057988
43.009925,-83.727931,0,10,0,0,0.003888889,1,2763.057988
43.009762,-83.728227,0,144,0,0,0.003888889,1,2690.825873
43.010224,-83.728314,0,75,0,0,0.003888889,1,2652.411247
43.009899,-83.728404,0,139,0,0,0.003888889,1,2638.146462
43.009899,-83.728404,0.018732991,221,0,0,0.003888889,1,2638.146462
43.010197,-83.728784,0,63,0,0,0.003888889,1,2527.575189
43.011053,-83.729373,0,176,0,0,0.003888889,1,2357.69065
43.011053,-83.729373,0,173,0,0,0.003888889,1,2357.69065
43.011053,-83.729373,0.009026592,201,0,0,0.003888889,1,2357.69065
43.010816,-83.729579,0,51,0,0,0.003888889,1,2310.111002
43.012241,-83.670243,0.014346168,220,0,0,0.003882353,1,7564.312285
43.012106,-83.670257,0,160,0,0,0.003882353,1,7548.396993
43.012106,-83.670257,0.012294537,209,0,0,0.003882353,1,7548.396993
43.012106,-83.670257,0.012301772,209,0,0,0.003882353,1,7548.396993
43.01197,-83.670264,0,40,0,0,0.003882353,1,7530.903139
43.012072,-83.669828,0,153,0,0,0.003882353,1,7438.012198
43.012072,-83.669828,0,72,0,0,0.003882353,1,7438.012198
43.012074,-83.669645,0,128,0,0,0.003882353,1,7393.358716
43.012078,-83.669461,0,194,0,0,0.003882353,1,7348.806234
43.012078,-83.669461,0,90,0,0,0.003882353,1,7348.806234
43.012078,-83.669461,0,90,0,0,0.003882353,1,7348.806234
43.012078,-83.669461,0,90,0,0,0.003882353,1,7348.806234
43.01208,-83.669268,0.007630663,202,0,0,0.003882353,1,7301.817066
43.01208,-83.669268,0.016566655,211,0,0,0.003882353,1,7301.817066
43.012086,-83.668885,0,152,0,0,0.003882353,1,7209.058936
43.0121,-83.668642,0,115,0,0,0.003882353,1,7151.874162
43.0121,-83.668642,0,7,0,0,0.003882353,1,7151.874162
42.999262,-83.660571,0,124,0,0,0.003875,1,4160.686382
43.04869,-83.718806,0,168,0,0,0.003875,1,3897.601851
42.998631,-83.659981,0,168,0,0,0.003875,1,3884.308365
42.998631,-83.659981,0.012859127,222,0,0,0.003875,1,3884.308365
42.998631,-83.659981,0.012859127,216,0,0,0.003875,1,3884.308365
42.9983,-83.660393,0,91,0,0,0.003875,1,3828.45212
43.048499,-83.719205,0,103,0,0,0.003875,1,3790.048602
43.020882,-83.664887,0,147,0,0,0.003866667,1,7977.933367
43.020888,-83.664458,0,159,0,0,0.003866667,1,7863.202741
43.020888,-83.664458,0,24,0,0,0.003866667,1,7863.202741
43.049944,-83.72811,0,147,0,0,0.003857143,1,1417.026671
43.049262,-83.728106,0,187,0,0,0.003857143,1,1414.803503
43.048995,-83.728108,0,33,0,0,0.003857143,1,1412.980094
43.048446,-83.728104,0,168,0,0,0.003857143,1,1411.398975
43.070897,-83.714465,0,190,0,0,0.00384,1,1685.645859
43.070897,-83.714465,0,135,0,0,0.00384,1,1685.645859
43.070897,-83.714465,0,29,0,0,0.00384,1,1685.645859
43.071456,-83.714828,0.01610758,208,0,0,0.00384,1,1481.171967
43.071456,-83.714828,0.016641251,222,0,0,0.00384,1,1481.171967
43.071881,-83.714441,0,106,0,0,0.00384,1,1327.087555
43.072024,-83.714815,0,191,0,0,0.00384,1,1274.197523
43.072024,-83.714815,0.015124939,207,0,0,0.00384,1,1274.197523
43.072168,-83.714811,0,140,0,0,0.00384,1,1221.726585
43.072311,-83.714809,0,19,0,0,0.00384,1,1169.615936
43.072453,-83.714427,0,49,0,0,0.00384,1,1118.657382
43.072735,-83.714421,0,101,0,0,0.00384,1,1015.89797
43.072889,-83.714792,0,104,0,0,0.00384,1,959.0053515
43.073057,-83.714416,0,15,0,0,0.00384,1,898.5589103
43.073248,-83.714778,0,71,0,0,0.00384,1,828.2007063
43.073641,-83.714859,0.016605005,216,0,0,0.00384,1,684.8081459
43.073764,-83.714434,0,130,0,0,0.00384,1,640.8630712
43.073805,-83.715394,0,84,0,0,0.00384,1,623.9303308
43.074092,-83.71511,0,121,0,0,0.00384,1,519.9254923
43.074319,-83.714551,0,73,0,0,0.00384,1,438.3568034
43.074319,-83.714551,0,67,0,0,0.00384,1,438.3568034
43.042164,-83.652068,0.004846068,204,0,0,0.003833333,1,3175.174748
43.04217,-83.651389,0,57,0,0,0.003833333,1,3157.228956
43.042448,-83.652065,0,88,0,0,0.003833333,1,3072.288559
43.042455,-83.651056,0,164,0,0,0.003833333,1,3049.465932
43.042455,-83.651056,0,61,0,0,0.003833333,1,3049.465932
43.042455,-83.651056,0,61,0,0,0.003833333,1,3049.465932
43.042456,-83.65087,0,183,0,0,0.003833333,1,3047.952505
43.031124,-83.728382,0.006092329,204,0,0,0.003823529,1,2549.819124
43.031283,-83.728643,0,59,0,0,0.003823529,1,2505.318115
43.031283,-83.728643,0.005958045,204,0,0,0.003823529,1,2505.318115
43.03141,-83.72899,0.020191791,206,0,0,0.003823529,1,2420.685784
43.031926,-83.729617,0,113,0,0,0.003823529,1,2177.354987
43.032023,-83.729931,0,181,0,0,0.003823529,1,2109.772191
43.027824,-83.717799,0,192,0,0,0.0038,1,3413.342744
43.027824,-83.717799,0,182,0,0,0.0038,1,3413.342744
43.027824,-83.717799,0,157,0,0,0.0038,1,3413.342744
43.028369,-83.718554,0,102,0,0,0.0038,1,3323.519536
43.028532,-83.719067,0,5,0,0,0.0038,1,3235.104555
43.062431,-83.722837,0,115,0,0,0.003789474,1,2777.805444
43.062431,-83.722837,0.017276658,216,0,0,0.003789474,1,2777.805444
43.062296,-83.722833,0,36,0,0,0.003789474,1,2767.52493
43.062161,-83.722828,0.007063992,204,0,0,0.003789474,1,2758.3459
43.062161,-83.722828,0,156,0,0,0.003789474,1,2758.3459
43.062161,-83.722828,0,90,0,0,0.003789474,1,2758.3459
43.062161,-83.722828,0,83,0,0,0.003789474,1,2758.3459
43.06161,-83.722806,0,152,0,0,0.003789474,1,2730.200796
43.06161,-83.722806,0.017184721,216,0,0,0.003789474,1,2730.200796
43.062874,-83.723292,0,129,0,0,0.003789474,1,2681.774726
43.062874,-83.723292,0,128,0,0,0.003789474,1,2681.774726
43.062733,-83.723292,0,162,0,0,0.003789474,1,2681.396662
43.063305,-83.723305,0,112,0,0,0.003789474,1,2679.456545
43.063305,-83.723305,0.015554851,223,0,0,0.003789474,1,2679.456545
43.063444,-83.723309,0.015597683,219,0,0,0.003789474,1,2678.760388
43.062595,-83.723289,0,30,0,0,0.003789474,1,2676.171217
43.062452,-83.723282,0,13,0,0,0.003789474,1,2664.387299
43.063766,-83.723411,0,168,0,0,0.003789474,1,2652.367839
43.063766,-83.723411,0.013544251,207,0,0,0.003789474,1,2652.367839
43.062306,-83.723282,0,191,0,0,0.003789474,1,2651.502369
43.062306,-83.723282,0,15,0,0,0.003789474,1,2651.502369
43.062167,-83.723276,0,70,0,0,0.003789474,1,2641.739501
43.062167,-83.723276,0,49,0,0,0.003789474,1,2641.739501
43.061885,-83.723267,0.016668558,222,0,0,0.003789474,1,2623.995208
43.014096,-83.678575,0,181,0,0,0.003785714,1,9881.597055
43.014096,-83.678575,0,176,0,0,0.003785714,1,9881.597055
43.013837,-83.678377,0,180,0,0,0.003785714,1,9797.589473
43.013837,-83.678377,0,39,0,0,0.003785714,1,9797.589473
43.01391,-83.678194,0,86,0,0,0.003785714,1,9761.839717
43.014459,-83.677798,0,161,0,0,0.003785714,1,9739.913226
43.01447,-83.67711,0,93,0,0,0.003785714,1,9572.405376
43.014552,-83.676954,0,93,0,0,0.003785714,1,9546.125153
43.01463,-83.6768,0,184,0,0,0.003785714,1,9519.945522
43.014705,-83.676658,0,63,0,0,0.003785714,1,9496.435743
43.019151,-83.67953,0.02744951,198,0,0,0.003777778,1,10923.53192
43.019436,-83.678907,0,86,0,0,0.003777778,1,10833.55883
42.984916,-83.695597,0,116,0,0,0.003777778,1,1363.168191
42.984919,-83.695219,0,168,0,0,0.003777778,1,1362.682905
42.984919,-83.695219,0,94,0,0,0.003777778,1,1362.682905
42.984919,-83.695219,0.014885176,220,0,0,0.003777778,1,1362.682905
42.984928,-83.693602,0,165,0,0,0.003777778,1,1359.215224
42.984928,-83.693602,0,106,0,0,0.003777778,1,1359.215224
42.984637,-83.69559,0,182,0,0,0.003777778,1,1261.471713
42.984637,-83.69559,0,180,0,0,0.003777778,1,1261.471713
42.984637,-83.69559,0.014959026,215,0,0,0.003777778,1,1261.471713
42.984639,-83.69534,0,168,0,0,0.003777778,1,1261.156491
42.984639,-83.69534,0,9,0,0,0.003777778,1,1261.156491
42.984639,-83.69534,0,2,0,0,0.003777778,1,1261.156491
42.98464,-83.695215,0,171,0,0,0.003777778,1,1260.998954
42.98464,-83.695215,0,67,0,0,0.003777778,1,1260.998954
42.984643,-83.694882,0,37,0,0,0.003777778,1,1260.701957
42.984654,-83.693599,0.015695987,216,0,0,0.003777778,1,1259.357428
42.984652,-83.693746,0,194,0,0,0.003777778,1,1259.241676
42.984652,-83.693746,0,194,0,0,0.003777778,1,1259.241676
42.984652,-83.693746,0,191,0,0,0.003777778,1,1259.241676
42.984652,-83.693746,0,189,0,0,0.003777778,1,1259.241676
42.984652,-83.693746,0,149,0,0,0.003777778,1,1259.241676
42.984652,-83.693746,0,147,0,0,0.003777778,1,1259.241676
42.984652,-83.693746,0,69,0,0,0.003777778,1,1259.241676
43.039607,-83.700356,0,23,0,0,0.00375,1,8765.938047
43.039602,-83.700801,0,190,0,0,0.00375,1,8646.978429
43.0396,-83.700939,0,108,0,0,0.00375,1,8610.087772
43.0396,-83.700939,0,55,0,0,0.00375,1,8610.087772
43.022127,-83.717081,0,143,0,0,0.003727273,1,3356.484468
43.022127,-83.717081,0,58,0,0,0.003727273,1,3356.484468
43.022466,-83.717196,0,192,0,0,0.003727273,1,3304.406719
43.022466,-83.717196,0,64,0,0,0.003727273,1,3304.406719
43.022247,-83.71745,0,4,0,0,0.003727273,1,3251.30009
43.022625,-83.717712,0,193,0,0,0.003727273,1,3159.156743
43.022784,-83.718228,0,53,0,0,0.003727273,1,3014.338147
43.022829,-83.719347,0.020369283,216,0,0,0.003727273,1,2715.780908
43.023153,-83.719427,0.02024763,219,0,0,0.003727273,1,2679.902892
43.023036,-83.720046,0,180,0,0,0.003727273,1,2520.351801
43.023036,-83.720046,0,146,0,0,0.003727273,1,2520.351801
43.023036,-83.720046,0,122,0,0,0.003727273,1,2520.351801
43.023248,-83.720161,0,118,0,0,0.003727273,1,2481.152547
43.023248,-83.720161,0,107,0,0,0.003727273,1,2481.152547
43.023248,-83.720161,0,71,0,0,0.003727273,1,2481.152547
43.023248,-83.720161,0,23,0,0,0.003727273,1,2481.152547
42.986561,-83.694374,0,182,0,0,0.003714286,1,1957.498877
42.986561,-83.694374,0,79,0,0,0.003714286,1,1957.498877
42.986561,-83.694374,0,40,0,0,0.003714286,1,1957.498877
42.986256,-83.695404,0,146,0,0,0.003714286,1,1850.656569
42.986256,-83.695404,0,81,0,0,0.003714286,1,1850.656569
42.986264,-83.694108,0,159,0,0,0.003714286,1,1848.162624
42.988255,-83.680256,0,174,0,0,0.003681818,1,2354.335318
42.988255,-83.680256,0,141,0,0,0.003681818,1,2354.335318
42.988255,-83.680256,0,55,0,0,0.003681818,1,2354.335318
42.988255,-83.680256,0.014150885,218,0,0,0.003681818,1,2354.335318
42.988255,-83.680256,0.014150885,217,0,0,0.003681818,1,2354.335318
42.987762,-83.680245,0,159,0,0,0.003681818,1,2174.641046
42.987762,-83.680245,0,127,0,0,0.003681818,1,2174.641046
42.986772,-83.680222,0,155,0,0,0.003681818,1,1813.79008
42.986772,-83.680222,0,145,0,0,0.003681818,1,1813.79008
42.986523,-83.680216,0,158,0,0,0.003681818,1,1723.029541
42.986523,-83.680216,0,152,0,0,0.003681818,1,1723.029541
42.986523,-83.680216,0,52,0,0,0.003681818,1,1723.029541
42.986523,-83.680216,0,51,0,0,0.003681818,1,1723.029541
42.986106,-83.67566,0,83,0,0,0.003681818,1,1548.556966
42.985667,-83.680195,0,146,0,0,0.003681818,1,1411.015591
42.985169,-83.680184,0,55,0,0,0.003681818,1,1229.499508
42.98505,-83.680182,0,165,0,0,0.003681818,1,1186.128298
42.98505,-83.680182,0,30,0,0,0.003681818,1,1186.128298
42.9848,-83.680177,0,183,0,0,0.003681818,1,1095.008361
42.9848,-83.680177,0,27,0,0,0.003681818,1,1095.008361
42.983959,-83.680156,0,30,0,0,0.003681818,1,788.4602281
42.983959,-83.680156,0,27,0,0,0.003681818,1,788.4602281
43.041414,-83.701764,0.014372494,218,0,0,0.003666667,1,8401.29051
43.041118,-83.701907,0,83,0,0,0.003666667,1,8360.842594
43.041114,-83.702212,0,75,0,0,0.003666667,1,8279.297126
43.041106,-83.702802,0,180,0,0,0.003666667,1,8121.551445
43.041101,-83.703103,0.015144743,219,0,0,0.003666667,1,8041.06748
43.041099,-83.703418,0,191,0,0,0.003666667,1,7956.864435
43.041092,-83.703927,0.006057993,204,0,0,0.003666667,1,7820.774595
43.041092,-83.703927,0,132,0,0,0.003666667,1,7820.774595
43.041391,-83.704229,0,168,0,0,0.003666667,1,7742.316088
43.041391,-83.704229,0,72,0,0,0.003666667,1,7742.316088
43.033512,-83.64482,0,158,0,0,0.003666667,1,2460.391375
43.033539,-83.643108,0.014859255,213,0,0,0.003666667,1,2004.619295
43.074371,-83.668341,0,90,0,0,0.003666667,1,604.896361
43.074371,-83.668341,0,48,0,0,0.003666667,1,604.896361
43.074907,-83.668721,0,29,0,0,0.003666667,1,408.366046
43.074911,-83.668351,0,156,0,0,0.003666667,1,408.0753719
43.075448,-83.668732,0,59,0,0,0.003666667,1,211.1774513
43.075588,-83.668736,0,156,0,0,0.003666667,1,160.1453368
43.075588,-83.668736,0,94,0,0,0.003666667,1,160.1453368
43.075588,-83.668736,0.01356841,208,0,0,0.003666667,1,160.1453368
43.027715,-83.664591,0,182,0,0,0.003636364,1,7786.583937
43.027431,-83.664433,0,115,0,0,0.003636364,1,7746.31737
43.027719,-83.664396,0,10,0,0,0.003636364,1,7734.42682
43.027448,-83.663529,0,133,0,0,0.003636364,1,7504.531962
43.027448,-83.663529,0,117,0,0,0.003636364,1,7504.531962
43.027755,-83.662605,0,163,0,0,0.003636364,1,7255.389082
43.027479,-83.662384,0.014276263,216,0,0,0.003636364,1,7198.222751
43.027764,-83.662228,0,40,0,0,0.003636364,1,7154.543297
43.029913,-83.733751,0,149,0,0,0.003636364,1,1501.767269
43.029608,-83.733927,0,121,0,0,0.003636364,1,1499.248948
43.030014,-83.733693,0,135,0,0,0.003636364,1,1494.307519
43.030123,-83.734295,0.011516023,199,0,0,0.003636364,1,1338.269625
43.030186,-83.7345,0,158,0,0,0.003636364,1,1279.912627
43.030186,-83.7345,0,149,0,0,0.003636364,1,1279.912627
43.030186,-83.7345,0.03008886,213,0,0,0.003636364,1,1279.912627
43.030096,-83.73517,0.009350201,201,0,0,0.003636364,1,1148.876067
43.030096,-83.73517,0,179,0,0,0.003636364,1,1148.876067
43.030176,-83.735457,0,147,0,0,0.003636364,1,1068.830224
43.030255,-83.73574,0,124,0,0,0.003636364,1,989.876828
43.030255,-83.73574,0.026238764,207,0,0,0.003636364,1,989.876828
43.030504,-83.735574,0,96,0,0,0.003636364,1,976.6116968
43.012228,-83.673164,0,9,0,0,0.003625,1,8285.638563
43.012278,-83.672115,0,13,0,0,0.003625,1,8031.480589
43.012278,-83.672115,0.01451971,219,0,0,0.003625,1,8031.480589
43.000522,-83.730582,0,159,0,0,0.003625,1,1891.618452
43.000633,-83.730587,0,177,0,0,0.003625,1,1877.262844
42.999687,-83.730545,0,159,0,0,0.003625,1,1746.938017
42.999681,-83.730918,0,84,0,0,0.003625,1,1710.871833
42.999543,-83.730913,0,166,0,0,0.003625,1,1663.653812
42.999543,-83.730913,0,165,0,0,0.003625,1,1663.653812
42.999543,-83.730913,0,120,0,0,0.003625,1,1663.653812
42.999543,-83.730913,0,102,0,0,0.003625,1,1663.653812
42.99941,-83.730534,0.01182336,199,0,0,0.003625,1,1654.540544
42.99941,-83.730534,0,168,0,0,0.003625,1,1654.540544
42.99941,-83.730534,0,74,0,0,0.003625,1,1654.540544
42.999267,-83.730902,0,23,0,0,0.003625,1,1569.887017
43.005874,-83.642657,0,141,0,0,0.003611111,1,654.5384614
43.005874,-83.642657,0,141,0,0,0.003611111,1,654.5384614
43.005874,-83.642657,0,139,0,0,0.003611111,1,654.5384614
43.005874,-83.642657,0,53,0,0,0.003611111,1,654.5384614
43.005886,-83.642208,0,165,0,0,0.003611111,1,652.5981224
43.005899,-83.641764,0,80,0,0,0.003611111,1,651.0925976
43.005919,-83.64109,0,176,0,0,0.003611111,1,648.9051076
43.005926,-83.640868,0,115,0,0,0.003611111,1,648.3350284
43.005959,-83.639721,0,72,0,0,0.003611111,1,644.2396377
43.005959,-83.639721,0,72,0,0,0.003611111,1,644.2396377
43.00568,-83.639923,0,106,0,0,0.003611111,1,545.5358023
43.005689,-83.639682,0.010926657,215,0,0,0.003611111,1,545.427668
43.034712,-83.702625,0,174,0,0,0.0036,1,8169.094467
43.034712,-83.702625,0,83,0,0,0.0036,1,8169.094467
43.033829,-83.703011,0,192,0,0,0.0036,1,7927.022503
43.031415,-83.662916,0,2,0,0,0.0036,1,7308.455564
43.031455,-83.66242,0,182,0,0,0.0036,1,7175.465352
43.03117,-83.662241,0,192,0,0,0.0036,1,7130.752561
43.03117,-83.662241,0,97,0,0,0.0036,1,7130.752561
43.03117,-83.662241,0,60,0,0,0.0036,1,7130.752561
43.031462,-83.662093,0.014612973,216,0,0,0.0036,1,7088.000699
42.997671,-83.679599,0,136,0,0,0.0036,1,5782.097957
42.997671,-83.679599,0,121,0,0,0.0036,1,5782.097957
42.983216,-83.662325,0,145,0,0,0.0036,1,448.0754425
42.983216,-83.662325,0,4,0,0,0.0036,1,448.0754425
